label,tweet,index
1,wonder ppl call niggas thugs able convince hoes false ideas men like intellectual dress,7518
2,former towie star charlie king comes inspiring. congrats welcome family ),7519
1,call grow up. live long. sorry parents poor skills got . old bitch,7520
1,whats wrong w/ marie hibben bitch.,7521
1,real things worse forcing conversation dumb bitch,7522
1,funny girls crying nudes ig like bitch sending nudes begin with?,7523
1,' one niggah grab aux cord start playen weak ass music,7524
2,gm.don't bird get worm today,7525
1,popping life what's fame 2 me. bitches stalking life bitches ain't thang 2,7526
1,olivia bird believing shit.,7527
1,bitch ass nigga called bitch,7528
0,acting like spoiled little faggot fun,7529
1,notice im real bitches wack,7530
1,bitch want yo fat ass following hoe,7531
1,ya niggas play fuck niggas play keeps bitches can't fuck wit,7532
1,chief keef said aint done turning bitch!,7533
1,"let bitch try try me, ima swing whole mf family",7534
1,that's dragon retard,7535
0,aint bout murder game pussy nigga shut 252 gang,7536
1,dont pussy sample it!,7537
1,play ' fuck bitches get money ' music,7538
2,peeps trash. marsh mellows general trash,7539
1,im asking bitch prom marry guareenteed yes,7540
2,mets fan tried telling rivera best yankees time closer. wtf,7541
1,big ol pussy harrington blocked,7542
1,got 15k followers n bed sheets last month . bitches confrused ( ) voice,7543
1,come hoe,7544
1,bitch unnecessary things lol,7545
1,i'll beat pussy right,7546
1,um exactly hoes twat setup.,7547
2,"free patterns - adorable crochet borders butterfly, ladybug, flower bumblebee hat edging, trim,",7548
2,always interesting see people trash la liga react products la liga premier league clubs.,7549
1,fucking thirsty bitches,7550
2,meatloaf cream potatoes deer steak gravy pinto beans cornbread pear cobbler n bread pudding @ fhc,7551
1,*scrolling fb* hoe says need man 2 cuddle cold bitch nobody wanna touch ratchet ass!,7552
1,boss ass bitch remix,7553
1,bitch,7554
1,worst thing bitch bitches main reason another nigga face get nigga jealous . wack .,7555
1,u better sit yo ass bitch til 330,7556
1,"' really give fuck . start got hoes , fuck bitches shit i'm deleting yo.",7557
1,lol that's hoe shit,7558
2,anyone ever purchased baseball field dirt? really want dirt stadium grandfather's grave.,7559
1,"nomatter much i'm feeling you, u can't compete girls throw pussy. im gonna always take l",7560
1,feminism (noun) perverted political ideology hateful bitches fat get airplane seats -- ;,7561
1,lmao bitch thinks fancy michael kors,7562
1,gotta able keep bitch feet she'll knees next nigga.,7563
1,kind person one wears beanie drugs likes fuck bitches,7564
1,strong pussy yall think ciara got good pussy?,7565
1,"pussy,money,weed nigga need",7566
1,hoes still,7567
1,"' ain't trippen cause like anyways , got niggah got girl anyways , yea anyways",7568
2,indiana lost bowling green. big ten continues trash.,7569
1,that's lil nigga middle . locked wid bitch,7570
1,judge me. vindictive vengeful comes bitches disrespecting me.,7571
1,cruise's recent comments make bigger douchebag charlie sheen even 'tiger blood',7572
1,kimora boobies unlock slice bitch.,7573
2,"i've got saltine crackers red wine here. possible diy communion? i, uh, church awhile.",7574
1,"ummm. hoes need guidance, better yet baptism",7575
0,i'm obviously talking cod game queers.,7576
1,"iv decided grow hair, aint braiding tho.straight curls dis bitch !",7577
1,suck yo momma flappy bird!,7578
2,yeah that's supposed put trash can. rude,7579
1,damn hate bitch like argue shit,7580
1,i'm going let pussy like fight night,7581
1,hell naw bitch help!,7582
1,hate bitches talking shit like clearly you. like bitch wit da red door hoe,7583
1,nigg complaining journal bitches half naked,7584
1,lover old bitch,7585
1,every girl goes thru hoe phase freshman year college,7586
1,weather need flag today! trying 50 zip bitch tonight yessssirrrrr,7587
1,niggas tweet wanting good girl giving hoes attention day,7588
2,trash meant u lmaooo,7589
1,bitches thotting long get exposed something decent get overwhelmed,7590
1,ignore sorry called bitch uncalled,7591
1,"omg coughing saw wiggas tweet fuckkk lol. talk choking ,",7592
1,"ask me, every bitch gay i'm sexual",7593
1,cocky sons bitches,7594
1,ya bitches dumb fuck felon.,7595
1,son bitch moment finally get bed bladder decides time piss,7596
1,haha yes niggah yesterday night idk man hit night like around 2 morning go sleep till like 4.,7597
2,going free birds anyways,7598
1,pussy fartin u fuccin right cuh,7599
2,playing trash espn right now.,7600
1,old old wolf pussy,7601
0,wow another faggot? timatheracer wow another cam hater? lol dat dude nice,7602
1,sometimes hate az sometimes love it. depends time year guess. dumb bitches live,7603
0,beans u beaner?,7604
1,damn bird nearly gave heart attack.! said oh. bitch oh.?,7605
1,y'all females love y'all bum nigga jail bird. !,7606
1,"got hoes, got niggas.",7607
0,nah yo thought some1 photoshopped face faggot smmfh.i hate yall,7608
1,niggah watch awake till 5,7609
1,friends 2014 malibu legroom ventilation necessary professional pussy-eating. visit chevy,7610
1,"makes pussy. making stupid internet threats. child idk is, probably deserved.",7611
1,hoes rude,7612
1,yo girl cant homeboys ol weak bitch ass nigga!,7613
1,"guess makes us blacks double niggers, huh?",7614
2,"play soccer, cheat girls, wear khaki coloured cargos haircut ; yes lmfao",7615
1,"well, coast much see going bass fishing bunch rich rednecks either.",7616
1,nothing shoes ignorant twat.,7617
2,random running dogs ghetto,7618
1,"let niggas hate, bitches loving it.",7619
1,im hoe,7620
1,hell na ! hes honky brah,7621
1,badly hahahah omg yall pussies,7622
1,horrible perspective time. think might retarded smh,7623
1,catch hoes on.saturday meet plano senior high,7624
1,"want get treated like ho, stop dressing like one want stop getting treated like thug.",7625
1,go take summer. binging alll fly bitches bless atl! thank you!,7626
1,fuckin twats.,7627
1,"teacher tried throw pussy school, nigga ain't sayin shit",7628
2,grammar trash.,7629
1,"pussy come head, want it!",7630
1,riding ooo bitch nasty,7631
1,u good man long time niggah,7632
2,one mans trash another mans treasure believe,7633
1,stfu stupid bitch? like leave us alone? one gives fuck you. bruh block her. we're good.,7634
1,hoes loyal? n . . . .,7635
1,| close | amateur pussy player milf close,7636
1,truth. dont love hoes,7637
2,know told love project hoes,7638
1,"dykes even human tbh, like empowered dress like man like bitches? alien shit",7639
1,u dont like ya bitch do!,7640
1,love everybody ion hate bitches,7641
1,moe's monday ten ten ten twenties yo titties bitch,7642
1,ay cuh hot af . im finna go buy yo bitch ice cream . lol,7643
1,suppose ride ? got bitches ina back seat,7644
1,gucci b rude shit lol that's nice bitch aint worth quarter,7645
2,noap. taking them. maca root pills making vagina wop,7646
1,flappy bird shit joke or. ; real tho,7647
1,"title bitch apply women, women lil bitch em",7648
1,dropping hoes.,7649
0,whoever mr. ramlogan uwi business law tho? racist mudda cunt,7650
1,"pillow talkin bitches, see bad nigga basic!",7651
1,wish got hoes like james bond,7652
1,stacy's mom shit going on. twitter bitches all.,7653
1,light skin niccas always wanna try ike turner! lol u take one back,7654
1,okay reply want anyways bitch,7655
1,taxi driver fucking retarded. know get grapevine lewisville,7656
1,jealousy make bitch anything. thirst make nigga anything.,7657
1,"tweets scream look me, pansy ass bitch like 5 7 days week.",7658
1,happy bday love nigguh living legend,7659
2,"head big snapbacks , like beanies better anyway",7660
1,comeover bitch,7661
1,coulda sworn last bitch tunchi ig,7662
1,drive illegally retard,7663
2,"mistakes showing late work, running red lights, even forgetting 2 take trash out. ain't 1 http //t",7664
0,pats owner kike.,7665
1,charlie fukin around austin. every week somebody getting kicked team.,7666
2,time place 4 decaf coffee. never trash. ; mommy mon day humor via,7667
2,"luv watching gas monkey, havin classics there.",7668
2,"happy happy helloween, helloween whoa oh whoa ho",7669
1,u hoes w/ booties hangin,7670
1,oh bitch toooo far!,7671
1,i'm cool faggot chill tf cool nigga,7672
1,lmao! fish pussy wett?,7673
1,"females love stealing someone's boyfriend , that's cute y'all hoes need morals life goals",7674
1,many hoes,7675
2,can't stand around ghetto girls.,7676
1,"hoes getting dressed hoes halloween, always every night.",7677
1,wisconsin iasip nice work bitches!,7678
1,karmas bitch nigga,7679
1,like yeah bitch,7680
1,love bitches hoes; fuck thought? love money!,7681
1,tell bitch dont shit unless u suckin/fuckin,7682
2,best asian massage park slope --top rated spa 718-622-0221 - 24,7683
1,"know know. name somebody colder, monkey faced immigrant",7684
2,taking trash night,7685
1,\\ fake bitches \\,7686
0,chava needs stay lane keep sending gyro hell dont want big boys dirt infest ass beaner,7687
1,lifes bitch,7688
1,wtf bitch do?,7689
1,side hoes need rounds too. always play stupid hoe song back back,7690
1,awesome friday. day pre-weekend news-dumps anymore. another weekend celebrate progress fellow queer folk!,7691
1,se acab ! mexico wins 3-0! that's team bitches,7692
1,niggas gangs jus tryna fit jus tryna get somebody ride fa em wit u niggas bitches,7693
1,"bobby bitch, make body flip, know know karate bitch",7694
1,"man tells eat pussy expects sex, laugh. laugh u put clothes on, laugh u g",7695
1,punch bitch lip hahaha,7696
1,hoe ass nigga lmao,7697
1,' wonder females ever sit around think bout yall hoes unfaithful yall really .,7698
1,"attractive girls always insecure. shrek looking bitches, walk around thinking shit",7699
2,real basketball players get disappointed throw something trash miss,7700
1,bitch got bloods dat hang la,7701
1,"wow fucking lame laughing ya. hey fat ass u want twinkie, u said made sense go eat something",7702
1,people jury selection retarded,7703
1,bitch said one lmaooo hate !,7704
1,gabby hella ghetto,7705
1,"like girls that've around , niggas really cuffin' community pussy.",7706
1,"niccas sum spooky shit, hide n cut pop n drop bitch",7707
1,getting bitches whole life getting money whole life,7708
1,"try respectful, instead acting like fucking retard.",7709
1,ugly fat cunt whore. need odee,7710
0,"best believe aint christian slave brainwash black spooks miss white man, unlike yoself, devil",7711
1,hate bitches say bro bruh,7712
1,bitch im 5'7 1/2 smd hoe,7713
1,rubbing booty another mans penis. sure fellas cool girl dancing nig,7714
2,85 species birds reported chesterfield great backyard bird count. many area?,7715
1,bitch me. i'll bigger one i'll win.,7716
1,can't stand snobby stuck bitch,7717
1,swear huge bitches think baddest,7718
1,spear chucker? hell no.,7719
0,youre racist white people whigger. anti-racist codeword anti-white. anti-zionist codeword antisemite.,7720
1,like bitch pic flirting nowadays,7721
1,see pretty girl like yassss slay hoes,7722
1,hoe meter went off!,7723
1,pussy shit,7724
1,aye little bitch y'all niggas hirin?,7725
1,2 many lil bitty bitches,7726
0,think rice fags mcdonald's?,7727
0,chicks love ugly hipster faggots. prolly cause look like dad never life.,7728
1,bitch ya mom take ass light bill bitch,7729
1,"hoe, you. ain't judging you. get in, hurt someone process, straight ab",7730
2,"hi charlie, great day",7731
1,love emoji like duh bitch lol give fuck ugly whatcha gonna,7732
0,merely scientific indicator something wrong celebrate unique indiviuals cancer,7733
2,.,7734
1,likely signs crazy bitches aries taurus gemini cancer leo virgo libra scorpio sagittarius capricorn aq,7735
1,hate edm festivals people bitch line up. st fu,7736
2,jeff luhnow blame astros blowing red sox yankees -hc,7737
1,"asked two best friends describe three words, get back boss ass bitch short, feisty, mexican. love friends.",7738
1,boy dont say clutch fag ass. that's bitch shit lingo tf.,7739
1,curved regular niggas daily. especially us austin niggas. damn yellow ppl,7740
1,mmm still hoe,7741
1,cousin said hoes ain't shit. idk want me. ain't shit either. got dying lol,7742
1,"yo mama, bitch. one sentence ended relationship?",7743
0,nig,7744
1,thisty hoe,7745
1,"dreads, tattoos beard id get bitches?",7746
1,"nigga said dates pussy installment plans, gotta keep saying get cuz never truly yours?",7747
1,tired yall hoes giving shout yall moma talking bout ain't raise hoe,7748
2,"molly ellie need teas, ca fe shaw bound go. everyone else amsterdam get time hey ho 8-)",7749
1,bruh. pt. 2 jaxon1114 killed hoe last night sleep.,7750
1,never hurt girlfriend make hoe happy,7751
1,girl problems feel bad son. got 99 problems bitch ain't one,7752
0,fucc nicca yu pose pullin,7753
1,bruh bitches wearing heels club outfits school shit,7754
1,u know pussy good sound like u mixing spaghetti u hit lol,7755
1,"joke bitch, fix ya face",7756
1,cuddle tell i'm beautiful i'm needy bitch,7757
1,eating pussy top shoulders,7758
2,statement day ppl even dumber is. ole birds feather type deal.,7759
1,really tho bitch.,7760
1,get tf joseline pussy! like damn,7761
1,"many hoes, that's preach",7762
1,okay melo bitch ?,7763
1,bitches need get life,7764
1,"easiest way sex chick smell good, make laugh, take get food fuck right pussy",7765
1,ion feel dese nihhas bitches.#300,7766
1,hoe shit roxy shit dawggg swear ain't knw kia fight.,7767
1,friggin red state pussy republican. parent too!,7768
2,"can't wait sweep cardinals tonight ! matter bad cubs are, we're gonna beat bird",7769
1,bitch almost lost life,7770
1,twats? mean twits.,7771
2,i'm referring second put vick slot play trash,7772
1,nuke town pussy,7773
2,i'll chug tall . homegirl approve lol,7774
0,"gotta love rednecks. loud, stupid, stubborn, full schitt.",7775
1,nipples determine whether titties trash,7776
1,avery adorable petite red haired teen plays shaved pussy,7777
1,bitch wants everybody though. thats shit one point,7778
1,golly wompers dad gum son lyin cheatin scoundrels fucking it! man ya chicken shit pussy republican,7779
1,raising asia. lil bitch could dance bruh,7780
1,niggas hoes man swear,7781
1,"offensively, joe johnson good lebron. better. @ pussies",7782
1,bitch love,7783
1,say i'm bitch? say i'm woman strong personality play well others!,7784
1,"ugly bitches listen, yall havin stank attitude. yall dont nothing working personally dont fuck up.",7785
1,niggas bitches dating ugly niggas hoes kuz trust em cheat w/ elite hoes niggas .,7786
1,r.i.p. hoes dying attention,7787
1,dropped hoes hold let pick bitches back nigga sneaking geekin,7788
1,lol bitches riverside la ahah,7789
2,store redneck.,7790
2,republican teabaggers hate screw em.,7791
1,"liquor beer clear, beer liquor fine bitch",7792
2,single ill find cute hoosier date next year ;,7793
1,nigga left ugly bitch,7794
1,nigger lol thts offensive .lol xmas iite couple drinks fine ninja xmas .lol,7795
1,shave november. aka month crush pussy. let free muzzy rides begin baby.,7796
1,"side hoe hey, boyfriend",7797
2,disco used disaster recovery awesome brownie points well built are. extreme conditions!,7798
1,oops! mean tweet (yes did). random dvr-ing bitch.,7799
1,bitches swearing pussy soooo good nonsense,7800
1,cannot fuck broke bitch!,7801
1,bitch stop lien,7802
1,hoe like 5'8.,7803
1,lebron brought bitch knees chill,7804
1,bitch benito thought one,7805
1,narcissistic cunt is.,7806
1,boosie said got bitch sip. gonna boosie's bitch da sip bio,7807
1,"unfortunately correct sir , still eat shit die though .bitch )",7808
1,sometimes feel like really nice everyone i'm like wait bitches anyway soooo,7809
1,lets hangout monday nigs?,7810
1,haha kiddin ya get fag come well go fishin shit,7811
2,hey hun!,7812
1,hoe yesterday hoe tomorrow,7813
1,know maybe bitches like man tutu,7814
1,fml period ! can't pop pussy huh?,7815
1,bitch dawg. straight bitch.,7816
1,eat pussy show vagfax,7817
0,first thing hit lotto buying two fat bitches watching eat one sitting,7818
2,today 1996 charlie wilson left office. ranked alongside lech wa sa role defeating communism .,7819
1,bulls still winning title bland ass offense. pau still pussy. darkskin niggas starting line u,7820
1,reason si unfollowed unfollowed first bitch,7821
1,ear hurts like bitch?,7822
1,bitch ass nigguh,7823
0,thanks ignoring texts fag,7824
1,bring bitch,7825
1,"hoodie little bitch, last time heard hoodies team mike put hi",7826
1,pussy nicca ain't friends ain't gotta @ -- voice!,7827
1,hoes really make laugh lol,7828
0,"stop half breed, i'm starting learn makes dumb ass",7829
1,"babymama drama , side hoes .just fa n !",7830
1,ain't nothing cut bitch off.,7831
1,pussy-whipped,7832
2,western jihadi fanboys use language peppering sentences arabic words sound knowledgeable - comical,7833
1,"can't believe i'm jealous! think is, goddamn bitch room take pic bed shirt off? . -_-",7834
1,rock bitch beautiful angelic voices,7835
1,stay witcha nasty little hoes shit you.,7836
1,fuck. forgot wear belt. i'ma feel like coon day now.,7837
2,look like trash someone compliments,7838
2,"crooked number followed shut frame, love it.",7839
1,bitch nigga shit invented created term,7840
1,nvm thought talking fifa sorry matt trash zombies,7841
1,ibuki shaved pussy fingered fucked tight little rosebud ass destroyed,7842
1,everyone pray brother nothin wrong bitch lmaoo,7843
1,' looked ex profile struggling weak ass niggah god good,7844
1,i'm going way 2 make sure bitches know nothing . pay attention !,7845
1,"majority females yall gassing selling pussy , prostituting , escorting , tricks . fooled",7846
1,scene hoes at?,7847
1,"post picture woman, hoes jumping bridge tonight! lol",7848
1,instagram likes bitch swear dat,7849
1,"luke hemmings really thinks they're trash, must fucking dirt bc boys beautiful dammit",7850
0,sick coon antics accuracy henny water,7851
1,hoes life,7852
1,"' get yo girl took mad niggah mad , cause owe loyalty , .",7853
1,bitch im 17? didnt follow you.? hahaha,7854
1,prettier amber's. pussy pretty,7855
1,fuckin jaw unhinged eating bitch whole fuck shit,7856
1,late niggers died first,7857
1,prolly sum hoe tryna get hurricane free sent nigga twitter tho,7858
2,"liked video sock fairy, short film",7859
1,"fag using emoji. anyways, one best friends never dull moment",7860
1,watches wrestling besides little kids white trash?,7861
1,frumpy bitch,7862
1,bitch get yo duck ass shit,7863
1,boats hoes.,7864
2,fuzzy wuzzy kitten wants know raven like writing desk. find,7865
1,want independent soon can. like depending people. makes feel like bitch.,7866
1,bitches handin' neck like free chinese food samples mall go bed every night wondering ain't,7867
1,buy bitches/ho's etc tho,7868
1,lmao okay let address pepsi pussy real niggas know,7869
2,good times! starting mickey mouse club soon!,7870
1,waddup bitch gotta get tf outta town tonite,7871
1,fuck hoe ass professor looks like extra halloween town.,7872
1,makes nigger fucking goat.,7873
1,"could fuck bitch , lemme fuck yo bitch",7874
2,"sitting deck, enjoying watching/smelling neighbors burn trash. miss",7875
2,"yankees survive 9th-inning scare beat rangers, 12-11. gardner 4-5, hr, rbi, 3 r teixeira 1-2, hr, 2 rbi, 3 r htt",7876
1,"niggas impregnating basic bitches. job, know drive car, money, house. n wonder miserable",7877
1,i'm lil nigga? wait till see nigga. ain't ready. i'm chicago boy ain't pussy burbs. wait,7878
1,niggas buy 700$ outfit impress 10$ bitch,7879
1,i'm gonna drink monster til sue gettin bitch,7880
1,iite peyton faggot drive,7881
1,"wow, let quite niggas beat. equal opportunity pussy",7882
1,annoying ppl follow unfollow. like bitch trying considerate,7883
2,i'm mad cuh hahaha suure. tuku ho ita!,7884
1,made endearing names us like nigger spook monkey,7885
0,"lbum de fotos gaywrites making, project queer students harvard, highlights the.",7886
1,"faded, swear god i'm faded. bitch educated clients pay payment",7887
2,best name twitter ever! aka; jewbacca second best name twitter!,7888
1,"weekends going fabulous naa man, seeing nae cunt. they'll koed 2 seconds flat. hate u.",7889
1,done dun kind shit y'all niccas fills shit!,7890
1,"everyone always says girls really bitchy, no. boys fucking inconsiderate bitchy cunts actually disgu",7891
1,bitches library start acting,7892
1,"esj got ugly hoes yeah, leon g. students ain't making better. 99.9 em fugly.",7893
2,lol u seen ike kindergarten teacher start sexual relationship,7894
1,aye sae en feeld kawkin dyke,7895
1,"i'm goin big, bitch, suck dick",7896
1,bitch gotta work hard clean shit without ripping skin lmaosjdusubejs,7897
1,1) vader sith. jedi. duh. 2) vader also whiny bitch. 3) yoda motherfucking yoda.,7898
1,i'm otp bitch hold,7899
1,bout unfollow bitches follow currently follow new bitches. need change life feel like that's good start,7900
1,bro know can't comment stupid shit like that.bitch instagram heart attack plate,7901
1,type . bad bitches thing like !,7902
1,i'll beat pussy hard,7903
1,bitches ain't shit forgot mention .,7904
2,hate hashtag activism. lie. think 95% trash.,7905
1,ima act like hit hoe pass like earlier,7906
1,true every man hoes bye,7907
1,"u need someone's church negro! ur absolutely right, work sunday's still excuse.",7908
1,cranberry juice niggah . 100% cranberry vitamin c . piss,7909
1,see da dayd presidents coz bitches hoes makin money day way,7910
1,i'll piss hoe,7911
1,sloppy ignorance pockets come lil bitch want sloppy toppy,7912
1,"ever see bitches comment vine like oh god, that's me! knowin damn well would neva shit like lmfaaoo",7913
2,worst terrorists republican teabaggers.,7914
1,gotta get rid trash ass alex smith,7915
1,put pussy pedestal homie,7916
1,police niccas tryn raid da trap,7917
2,keep away frm charlie day life i'd like someone's favorite part body disgusting knees.,7918
1,"high flyers, crr, militia, boner squad, ball sack, weiner fc, anal brownies",7919
1,ive ever faggot let know ill change ),7920
1,yea ion brussel sprouts . barely cordon bleu wanted try something dif . get tired nigger foods,7921
2,"good morning twitter. make today positive one. can't that, beat many meanie-faces possible. also, hate flappy bird.",7922
2,met woman trying feed crow brazil nut,7923
1,sex lot guys i'm hoe .and sell crack people drug dealer foh hoe,7924
1,bitches tits ass dont even get hug me. one boys now. get handshake.,7925
2,"rather believe man definition good, u mock it.",7926
1,bitch opulent fuck refrain conversing upon matters middle class.,7927
1,"ah, smell it,. ready. *opens oven pulls sshitty burnt ritz cracker* perfect boy's lu",7928
1,build bear build bitch,7929
1,n%a hit butta slide end bitch,7930
1,love german. wish nansemonds bitch ass,7931
1,older men cause they're mature supposed fool us bitch?,7932
1,worrying messy hood ass hoes worrying though. why?,7933
2,use call mom japs younger. lol asian racial slurs.,7934
1,"' ever put trust ina bitch , i'll always hurt !",7935
1,pussy sooo good,7936
1,mostly restaurants. i'm fat ho. 20 contacts phone hoe,7937
1,even though baby invisible non existent bitch,7938
1,drink pussy juice nigga,7939
1,' mannnnn wake y'all bitch asses blood !,7940
2,jihadi news executed preacher redha lari coz was. extreme hampered reconciliation nusra fatwas,7941
1,lmaoooo hell naw bro seen hoe,7942
0,shade faggot clashes eye color.,7943
1,jackie weird . like bitch hang ppl ya age,7944
1,hoes passed around cleveland niggah,7945
1,nd y'all thought bitches knew accessorize,7946
2,secretly yankee fan! admit day !,7947
1,yall say dating lil girls like mature hoes rampage outside.,7948
1,tim's pussy,7949
0,i'm 5'8 fag,7950
1,mother fuck flappy bird?,7951
1,sparing hoes,7952
1,bitches grade weird.,7953
1,nice body parts ugly bitches worst.,7954
1,denzie boutta takin erry body bitch now!,7955
1,shit crows wal mart parking lots,7956
1,"daughter think , yall think i'm worry hoes , naaaaaaaa",7957
1,dog hoes one hoes,7958
1,bitches like niggas ain't shit . naw bitch maybe ain't shit,7959
1,slide bitch dms like,7960
1,"baby moanin , got zone'nn want bitch next , pussy like ecstasy .",7961
1,"young, stupid ass hoes days got day um",7962
1,"used shame hoe/prostitute, social media call hustling lol",7963
2,i'm telling like al green otis redding! stop missing point. call trash tell,7964
1,send hoes ain't nobody gone play geez lmao ask,7965
0,dad yelled bout fry chicken like nigger,7966
1,"poly ratchets. can't stand poly bitches general loud, annoying, talk much.",7967
1,"holy fuck, frozen pussy! crazy!",7968
1,"become president, everybody's lockdown. i'm gonna run bitch like penitentiary.",7969
1,white trash bash,7970
2,"believe evolved whatnot, find hard believe came apes",7971
1,pussy.,7972
1,can't go wrong loyal bitch.,7973
1,$$$ pussy go.,7974
2,rick scott refuses appear debate stage charlie crist illegal electronic fan via,7975
1,"oh look, cutler step throw threw int. nice flat footed throw cunt.",7976
1,"chill cuz regret bro, hitting hoe rn quit?",7977
1,"g's up, hoes down, motherfuckers bounce this.",7978
1,like got death touch? bitch standing front looking like rogue xmen,7979
1,smh ; hoes like fucking actual loyal girls smh.,7980
1,want someone call without another bitch staking claim simultaneously.,7981
1,"aint mad you, thats hoes",7982
1,yo scary ass want see tho stfu talking u know pussy boy,7983
2,forget typical graduation speech. charlie day manages hilarious inspirational today mifvotd http //,7984
1,least one dude guts @ me. like opinion qquit bitch keep scrolling,7985
1,i'm funky ass honkey. - 's shout tonight cabaret,7986
1,"really hate bitch people, point longer give fuck",7987
1,beautiful wall color love bitches either,7988
1,everything look better bitch next,7989
1,bitch texted blue bout want see butt.,7990
1,"fw sloppy hoes, might catch somethin.",7991
1,trash guess got tired chalmers trash starting chalmers lose job norris cole? lmfaoooo,7992
1,guess what? also zero time mansplaining! adios! stfu pussy,7993
1,pull gimme yo bitch,7994
1,make dike say leavin lady. make lady say leavin pussy ass nigga gave baby,7995
1,need start fantasy team ut hoes lol,7996
1,well damn. make single mother finally get pussy garbage?,7997
2,thing made feel old today tori amos 50.,7998
1,da fuq ho,7999
1,bitch,8000
1,stop fuckin jail birds. niggas that's serious ass play scare me. shit sus,8001
1,we've tried. time go sits silence cry like bitch sweat.,8002
2,get money stop playing old trash.,8003
1,bitch y'all come town east mall u bitch fuck boys,8004
1,funny bitch,8005
1,nigger makin dinner,8006
2,looks like less-squinty-eyed me. hmm.,8007
1,need claritin clear bitch,8008
1,free wop,8009
1,lot males need dress real men halloween since y'all acting like bitches year.,8010
1,true life episode comes later tonight 8pm central time. true life wanna tranny.,8011
1,slap bitch fun.didnt know beer wasnt bad,8012
1,break ups gon crazy hoe free agency summer,8013
0,fucking james tried tell jawga boys sucked. went ape shit dude,8014
1,never trust nicca volunteers another man info .,8015
1,bitch lol,8016
2,thursdays really trash season,8017
1,last day hoe.,8018
2,image peshmerga giving heave-ho isis flag really brightened friday. kick sorry butts! http,8019
1,professor said hoes said butt hurt. boss,8020
2,"rate, i'd cheer awful new york yankees st. louis cardinals.",8021
1,i've never seen hoe shit eyes refuse let another nigga influence thoughts her. what?,8022
1,need workout plan third bitch fucking miracle,8023
2,hopes dis come severe shock use i'm colored,8024
1,like chilling bitch like fucking her.,8025
1,"peek boo bitch, swag scare ya kids what's tyga's worst bar?",8026
1,"tell hoes come , cause look like forgot bout , fact aint seen , say alot bout",8027
1,understand many americans hate obama saluting latte. nobody tells swagfags anything abo,8028
1,rogers game? pussy! heart. tough. where's cry? oh he's really hurt? excuse. cutler's tougher.,8029
0,"would followed george washington 1776, means white trash.",8030
1,"run ya spot, smash ya hoe fuck ya couch",8031
1,fuck bitch,8032
1,like good weed bad bitches dat roll,8033
1,good pussy nigga like funniest thing i've ever seen,8034
2,know twinkies old earth happened,8035
1,hoes really would sit face act like puttin world relationship fuckin whole,8036
1,idk ur saying probably desperate pussy,8037
1,dont favorite faggot,8038
0,hate niccas! lol,8039
1,yea u know lil bitches stalking twitter niggas,8040
1,hoe,8041
1,failing know live faggot,8042
2,people say baseball boring?,8043
1,worst movie think of? fan fucking trash netflix posting shit looks like porno,8044
1,leave bitchen bitches,8045
1,hate bitches get man start tweeting shit like lol let stop tweeting like kills,8046
1,forgot someone niglet,8047
2,much fun! ho os ers ho osier daddy,8048
1,feeeeeling tuna feelliiiing cunt,8049
1,want one new bitches morphed super playa see world,8050
1,u deep pussy,8051
2,eating roasted potato smiling till cheeks sore; crow sfx cape crisis super-great,8052
1,i'm home throwing taking care kid. yet i'm hoe? oh. oh okay.,8053
1,bitch shut men talking,8054
1,got old bitches upgrade,8055
1,lakers trash,8056
1,way fuck bitch lmfao kittycopter,8057
1,kobe bryant bitch. grow pussy.,8058
1,want popcorn hoes bol,8059
1,work shit birds.ion think take 8 hours nothing.,8060
1,"gave bitch chocolate, bitches love chocolate. - forrest gump",8061
1,"bitch r u going get ur round, fucking said proving point",8062
1,lmao food ain't gon run fat bitch,8063
1,katey voka made hoes background popular.,8064
1,"thanks kass respect you. annie, bitch.",8065
2,"bet want cookie, bergbrain? mean like want cracker? kinda bitter today aren'tcha? st rib pol mngop",8066
0,old man white galaxy phone cuz he's fag.,8067
0,studies show faggot,8068
1,"bears game today bitches! mention, lean bud train ride lol ) good day",8069
1,there's always dumb twitter hoe comes sports. hope floyd beat mayweather hope new orleans beat saints,8070
1,summer hoes turn winter wifeys,8071
2,"directly descended european royalty upper nobility, fully human. common gutter trash.",8072
2,best asian massage park slope --top rated spa 718-622-0221 - 24,8073
1,"bitches watching bitches pages; thats right bitch , team work",8074
1,naw see hoe,8075
1,tell hoes i'm friended,8076
1,lmfao eating pussy what? really want braces way,8077
1,"everybody , everybody everybody, everybody sit yo bitch ass listen true motherfuckin told kendrick lamar rolls crash",8078
1,way fuck bitch,8079
0,one less little nigger would grow big nigger.,8080
1,fink catfish shit funny afta bitch thinks talking bow wow doe,8081
1,baddest bitch world followed ig today started liking pics. aint even attractive know catfish,8082
1,"done seen lot fake shit. bitch ain't bad, basic.",8083
1,malibus come-up news mean denna hoe even light skinedddd ; hahaha!,8084
2,"would like test see long tongue really is, lady. [eggplant emoji]",8085
2,funny people take fantasy sports leagues seriously celebrated play mock,8086
1,playing music kitchen mom keeps asking tony give bitch heart rather purse?,8087
1,word! school flow dumb hoe.,8088
1,matt cancer free gotta hoes throw booty bedtime,8089
1,"let tell yall.i glass something sweet.this bitch brought full glass, im thinking thing start gulping",8090
1,living bitches live thug life,8091
